Feature,Average SHAP Value,Abs Mean SHAP (Net directional)
occ_79.0,1.6912858812157366e-05,1.6912858812157366e-05
occ_80.0,1.0913719241538363e-06,1.0913719241538363e-06
occ_81.0,1.928429171704004e-05,1.3397925180621249e-05
occ_82.0,2.1845275483408588e-06,2.1845275483408588e-06
occ_83.0,0.00025414110155550087,0.0001401617158387879
occ_84.0,0.0,0.0
occ_85.0,0.00029560264156481474,6.408275597248256e-05
occ_86.0,0.0,0.0
occ_87.0,2.206353504541502e-05,4.096361809642081e-06
occ_88.0,0.0,0.0
occ_89.0,0.0,0.0
occ_92.0,0.0,0.0
occ_93.0,0.0001659118699006706,0.0001659118699006706
occ_94.0,0.0,0.0
occ_95.0,0.0,0.0
occ_96.0,4.567916955224649e-06,2.2875906989232696e-06
occ_97.0,0.00016871775816133217,6.440588205542065e-05
occ_98.0,0.00023267595561672798,8.549814048421871e-05
occ_99.0,0.00023196155355085374,4.518887308712616e-05
occ_101.0,1.851533260435612e-06,4.0647940034768915e-07
year_1972.0,0.0005254549293246705,0.00012705746165818865
year_1973.0,0.00015185996030596087,1.454845892903779e-05
year_1974.0,0.001086707490147964,0.00037096656993665383
year_1975.0,0.00047022880893734316,7.062158683764772e-05
year_1976.0,0.00018363418456190985,8.86838755316601e-05
year_1977.0,0.0002310794278593329,4.419977297471144e-05
year_1978.0,0.00023347376816818625,3.827281998401212e-05
year_1979.0,0.00010042057243552596,2.2383686052672353e-05
year_1980.0,6.0486142290103274e-05,1.951868605571434e-05
year_1981.0,0.000985569228941584,0.0004440301188342337
year_1982.0,0.0,0.0
year_1983.0,0.00010398990361684754,5.599274484387161e-05
year_1984.0,0.00019889776270758618,5.9413508065388956e-05
year_1985.0,0.0002239127097922134,4.18533069522547e-05
year_1986.0,2.9756808311465532e-05,2.6139304491251744e-06
year_1987.0,0.00014900838260434307,2.691949187354858e-05
year_1988.0,0.0,0.0
year_1989.0,7.045880598468142e-05,5.397957799043867e-06
year_1990.0,0.00036288237007946547,7.134663907510847e-05
year_1991.0,0.00010433131235281899,4.853793856445522e-05
year_1992.0,7.896553509263809e-05,3.619833630090447e-05
year_1993.0,3.269453377172822e-06,3.269453377172822e-06
year_1995.0,0.00034860645045197607,6.910252792287767e-05
year_1997.0,0.00015577218034055446,8.216373832834e-05
year_1999.0,0.00031829413528706844,1.6972689830775774e-05
year_2001.0,2.2321918541500004e-05,6.33057107549808e-06
year_2003.0,0.00029128319758394165,3.0544811571846996e-05
year_2005.0,0.00012693813464785436,1.3265437076671828e-05
year_2007.0,0.00036672954314105534,0.00010018910886542702
year_2009.0,0.0004034704646460593,9.117991477753953e-05
year_2011.0,0.0,0.0
year_2013.0,3.780352560300097e-05,1.5240290936540238e-05
year_2015.0,6.852063008168397e-05,1.90756061759243e-05
year_2017.0,0.000369728790287248,0.00014323675681420195
censdiv_0.0,0.0002779002133429659,0.00010688890964440324
censdiv_1.0,0.0004370786097164675,0.00011415798494003152
censdiv_2.0,0.0002561380919689689,4.4164816803016255e-05
censdiv_3.0,0.0005600711874037092,6.543853141790144e-05
censdiv_4.0,0.0,0.0
censdiv_5.0,0.0007052250165850958,4.262370043213385e-05
censdiv_6.0,7.024854241444727e-05,1.165996270245221e-05
censdiv_7.0,0.0009691865097776908,0.00014323338146462734
censdiv_8.0,2.9302822935956997e-05,2.4714403771883653e-06
censdiv_9.0,0.0,0.0
cohort_10.0,0.0021503692865472205,7.866425144621767e-05
cohort_20.0,1.9196491832636695e-06,3.8520747338103553e-07
cohort_30.0,0.0,0.0
cohort_40.0,0.00018086652246684885,2.6392706033873063e-05
twoind_0.0,0.0031821002216154293,0.0001031445601906871
twoind_1.0,0.0001789174691353695,2.675092628952844e-05
twoind_2.0,0.0,0.0
twoind_3.0,7.683629694050473e-05,7.683629694050473e-05
twoind_4.0,8.749878459072886e-05,8.749878459072886e-05
twoind_5.0,5.311715502920093e-05,1.0424517942631952e-05
twoind_6.0,0.00015658989945605673,3.3740112239573746e-06
twoind_7.0,0.0,0.0
twoind_8.0,0.00029749618142725236,0.00013370282551891557
twoind_9.0,0.00013541643249825042,5.3096843398928695e-06
twoind_10.0,8.472667122438192e-05,8.472667122438192e-05
twoind_11.0,0.00031900944603212923,4.4026064800012644e-07
twoind_12.0,9.299658058333555e-05,9.299658058333555e-05
twoind_13.0,9.815628991042958e-05,4.578290770649839e-06
twoind_14.0,0.00033017081393751436,0.00016951604405571338
twoind_15.0,0.0006044773272514759,8.603408304442981e-05
twoind_16.0,0.00039195463693929153,7.624240362313049e-05
twoind_18.0,0.0,0.0
twoind_19.0,0.0,0.0
twoind_20.0,0.00011245955111492205,2.4624346549756756e-05
twoind_21.0,0.0002306338234552149,9.032310078788738e-05
twoind_22.0,3.192500494619402e-05,3.192500494619402e-05
twoind_23.0,0.00021275907391605413,3.549033164991164e-05
twoind_24.0,0.00010242043317409979,0.00010242043317409979
twoind_25.0,0.0,0.0
twoind_27.0,0.0003869547271238506,2.9967879317412635e-05
twoind_28.0,0.0006112365542359113,6.949328458957324e-05
twoind_29.0,0.0006756545607974752,0.00020389209812413073
twoind_30.0,0.0007678608250997461,0.00025690436654203654
twoind_31.0,4.099355251346038e-05,4.099355251346038e-05
twoind_32.0,2.7123936638110167e-06,2.7123936638110167e-06
twoind_33.0,0.0006454685288149907,3.853663684218582e-05
twoind_34.0,6.635774201677581e-05,2.865280417903529e-05
EDU1,0.0002043999646547297,8.323828237794159e-06
EDU2,0.000722317306640125,1.0041803400058078e-05
EDU3,9.377470642355011e-05,3.426941555076424e-06
EDU4,0.00020728583199491023,4.431845879408775e-07
