Feature,Average SHAP Value,Abs Mean SHAP (Net directional)
occ_37.0,0.0009906824634736613,0.00046937179675141203
occ_38.0,6.315403653920218e-05,6.315403653920218e-05
occ_39.0,0.00015612736677529776,5.9232084389071894e-05
occ_40.0,0.00046392877224941785,7.940916962027499e-05
occ_42.0,1.2348641419669593e-05,1.2348641419669593e-05
occ_43.0,0.00012634967745679064,0.00012634967745679064
occ_44.0,0.0017983919187887967,0.00026041581485545276
occ_45.0,0.0004320300623068908,7.38064793158781e-05
occ_49.0,2.823570934523038e-05,2.823570934523038e-05
occ_50.0,0.00012865892883474864,0.00012865892883474864
occ_52.0,0.0,0.0
occ_53.0,0.0007572121637612408,0.00039719753244105626
occ_54.0,2.0205476796299325e-05,1.0408470013308267e-05
occ_55.0,0.000477007951859986,2.045549493333514e-05
occ_56.0,0.00014690487337740298,0.00014690487337740298
occ_57.0,0.00028141537448285534,0.00028141537448285534
occ_58.0,0.00028768055608697753,2.363919543517303e-05
occ_59.0,6.668729194787386e-05,6.668729194787386e-05
occ_60.0,9.194757226671913e-05,9.194757226671913e-05
occ_61.0,0.006221648450696593,5.2122050977715796e-05
occ_62.0,4.08501599378559e-05,4.08501599378559e-05
occ_63.0,5.2728127244147606e-05,5.2728127244147606e-05
occ_64.0,7.774112597189986e-05,7.774112597189986e-05
occ_70.0,0.0014512253363033246,0.00014711305542109738
occ_71.0,0.0,0.0
occ_72.0,3.02294668557234e-05,3.02294668557234e-05
occ_73.0,0.000377375501679489,0.000377375501679489
occ_74.0,1.976161663253077e-05,1.976161663253077e-05
occ_75.0,5.8019294156046765e-05,5.8019294156046765e-05
occ_77.0,0.0005113606991690348,6.000419278741061e-05
occ_79.0,1.4306926317808501e-05,1.4306926317808501e-05
occ_80.0,4.913309371460731e-05,4.913309371460731e-05
occ_81.0,0.00036588568652614603,0.00025014821685796854
occ_82.0,7.021106890733366e-06,7.021106890733366e-06
occ_83.0,0.00010017728904086031,4.0793670979487514e-05
occ_84.0,0.0010429860066939267,7.472710023786226e-05
occ_85.0,8.701591188066381e-05,8.701591188066381e-05
occ_86.0,0.0,0.0
occ_87.0,0.001219259260033316,1.835294750339967e-05
occ_88.0,1.4808119350440595e-05,1.4808119350440595e-05
occ_89.0,5.16017596689145e-05,5.16017596689145e-05
occ_92.0,9.977508063579275e-06,4.150747338549875e-06
occ_93.0,0.00024836873747524705,0.00024836873747524705
occ_94.0,1.117919010940433e-06,1.117919010940433e-06
occ_95.0,0.001146207653801946,0.0002753829216326987
occ_96.0,9.13738805104247e-05,9.13738805104247e-05
occ_97.0,0.00015859389219874696,7.496021454760498e-05
occ_98.0,0.001121923849446644,0.00021543467192535525
occ_99.0,0.001601159022876467,0.0006284304150926086
occ_101.0,0.0,0.0
year_1972.0,0.004980163000817542,0.0004751686866298245
year_1973.0,0.00403503005555174,0.0015141575758069001
year_1974.0,0.010943871435090052,0.005158166074200592
year_1975.0,0.0039234453130819885,0.0016383800536739822
year_1976.0,0.0040908564790286695,0.0004931796342275981
year_1977.0,0.006367841677786343,0.0020323409226930384
year_1978.0,0.004886912415876053,0.0009485525625329294
year_1979.0,0.0033938101563395356,0.000602654663750918
year_1980.0,0.0038136060681231935,0.0011966737809411918
year_1981.0,1.6950446319212825e-05,2.6380659320094134e-06
year_1982.0,0.0,0.0
year_1983.0,0.00013884225336386317,3.618345914199096e-05
year_1984.0,0.0008885319719457691,5.583731476509096e-06
year_1985.0,0.0004949387555545534,0.00016244918773444057
year_1986.0,0.002020828684111996,0.0010061969492545751
year_1987.0,8.967119688715965e-05,4.8775603474793405e-05
year_1988.0,1.9089715231420476e-05,1.0646066743508277e-06
year_1989.0,0.00020409505406793294,0.00010986810604185612
year_1990.0,0.0,0.0
year_1991.0,0.004270630556531552,0.0013926592915501246
year_1992.0,0.0017956612426634152,0.0009353291591419706
year_1993.0,0.0012800538242528552,0.0005502341841405184
year_1994.0,0.002574698892203036,0.00022270716509591146
year_1995.0,0.002742667280222301,0.00040710521722199603
year_1997.0,0.00017807954477619097,4.3254875985823864e-06
year_1999.0,0.00021136375147613547,0.00021136375147613547
year_2001.0,0.0017803246597310396,5.55508977011557e-05
year_2003.0,0.0007535671496066525,0.00019612448000732034
year_2005.0,0.001848785709458573,0.00013816578167228738
year_2007.0,0.0009963361093343489,0.0002650079633759413
year_2009.0,0.0,0.0
year_2011.0,3.149215482743156e-05,6.841020871515769e-06
year_2013.0,0.0005275569713390592,0.00011390549424915456
year_2015.0,0.0022120212646731248,5.2319522372122634e-05
year_2017.0,0.0016033209943833557,0.00030931581414071736
year_2019.0,0.0002158940673637815,0.0002158940673637815
censdiv_0.0,2.021676923053985e-05,2.021676923053985e-05
censdiv_1.0,0.0010345831210980885,0.00010792952027892685
censdiv_2.0,0.0018625211634960457,0.0001569918171528954
censdiv_3.0,0.0,0.0
censdiv_4.0,0.0027493141050227853,0.00010003095637286253
censdiv_5.0,0.005040486338120162,7.909000679634718e-05
censdiv_6.0,0.0015764422221913375,7.952254254450668e-05
censdiv_7.0,0.00012574310392035235,1.7527072138866715e-05
censdiv_8.0,0.0005984812703183406,4.850175195922094e-05
censdiv_9.0,0.0016656690380849317,0.0005287117542148037
cohort_10.0,0.00111217310435144,3.821319087780463e-05
cohort_20.0,0.001024924583473374,0.00011727017627351649
cohort_30.0,0.0,0.0
cohort_40.0,0.0015413568531973721,0.00024055359630321447
twoind_0.0,0.0356175939817311,0.001130939264887863
twoind_1.0,0.003170059117221846,2.9519096285401417e-06
twoind_2.0,9.460512207497774e-05,9.460512207497774e-05
twoind_3.0,0.0004666113887888268,0.00019425696757987445
twoind_4.0,0.0002436306983046598,3.17738178516264e-05
twoind_5.0,0.0009900130554298333,0.00017617702387450601
twoind_6.0,0.00038034308317503836,1.33824796973533e-05
twoind_7.0,0.0002450756395467313,0.0001274451990341992
twoind_8.0,0.0,0.0
twoind_9.0,7.051540794547482e-05,5.638025548819731e-06
twoind_10.0,0.0008570208694845817,4.156768517769268e-05
twoind_11.0,0.00012446708913798013,7.523984817201013e-05
twoind_12.0,0.000292486593349394,6.556842834028316e-05
twoind_13.0,0.0,0.0
twoind_14.0,0.0009160185819551134,0.0009160185819551134
twoind_15.0,0.003533984562118361,0.0010237072608569734
twoind_16.0,0.00035882243817494437,3.953675455344925e-05
twoind_18.0,0.0024090726178154867,0.0006165919604939294
twoind_19.0,1.0758329192551154e-05,3.5092451901936614e-06
twoind_20.0,0.0005846516936714721,0.0001401997837692958
twoind_21.0,0.0014208135131546756,0.00022626550846692315
twoind_22.0,0.0,0.0
twoind_23.0,0.0009258495285080703,0.00018791230279834744
twoind_24.0,0.0016469506717365176,0.0009148955020133552
twoind_25.0,0.00022942603152539785,0.00022942603152539785
twoind_27.0,0.0015257491659932106,0.00032602598614714156
twoind_28.0,0.00039893258048394564,0.0002125992941113272
twoind_29.0,0.002619666598396076,0.00024667299420900394
twoind_30.0,0.010440593470977293,0.0019211482385178363
twoind_31.0,5.402867763776434e-05,5.402867763776434e-05
twoind_32.0,2.592092142975817e-06,2.592092142975817e-06
twoind_33.0,0.002462895165147116,0.0005337222604250514
twoind_34.0,6.95842557988017e-05,6.95842557988017e-05
EDU1,0.010514291607597663,0.0014737455943795584
EDU2,0.009248817743588881,0.00019600941529038812
EDU3,0.010903192839025428,0.00017155487574883776
EDU4,0.0042973628314081115,0.0015149030648156175
